Year,Locationabbr,Locationdesc,Class,Topic,Question,Response,Break_Out,Break_Out_Category,Sample_Size,Data_value,Confidence_limit_Low,Confidence_limit_High,Display_order,Data_value_unit,Data_value_type,Data_Value_Footnote_Symbol,Data_Value_Footnote,DataSource,ClassId,TopicId,LocationID,BreakoutID,BreakOutCategoryID,QuestionID,ResponseID,GeoLocation
2014,PA,Pennsylvania,Demographics,Employment,What is your employment status?,Unable to work,Overall,Overall,880,7.9,7.1,8.6,1814,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,42,BO1,CAT1,EMPLOY1,RESP032,"(40.79373015200048, -77.86070029399963)"
2014,PA,Pennsylvania,Demographics,Employment,What is your employment status?,Employed,Overall,Overall,4431,48.4,47.1,49.8,1807,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,42,BO1,CAT1,EMPLOY1,RESP137,"(40.79373015200048, -77.86070029399963)"
2014,PA,Pennsylvania,Demographics,Employment,What is your employment status?,Homemaker,Overall,Overall,702,6.3,5.7,6.9,1811,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,42,BO1,CAT1,EMPLOY1,RESP141,"(40.79373015200048, -77.86070029399963)"
2014,PA,Pennsylvania,Demographics,Employment,What is your employment status?,Self-employed,Overall,Overall,677,6.9,6.2,7.6,1808,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,42,BO1,CAT1,EMPLOY1,RESP172,"(40.79373015200048, -77.86070029399963)"
2014,RI,Rhode Island,Demographics,Employment,What is your employment status?,No work< yr,Overall,Overall,164,3.8,3.1,4.6,1803,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,44,BO1,CAT1,EMPLOY1,RESP027,"(41.70828019300046, -71.52247031399963)"
2014,RI,Rhode Island,Demographics,Employment,What is your employment status?,No work >yr,Overall,Overall,199,3.8,3.1,4.6,1802,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,44,BO1,CAT1,EMPLOY1,RESP028,"(41.70828019300046, -71.52247031399963)"
2014,RI,Rhode Island,Demographics,Employment,What is your employment status?,Student,Overall,Overall,102,4.9,3.7,6,1805,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,44,BO1,CAT1,EMPLOY1,RESP030,"(41.70828019300046, -71.52247031399963)"
2014,RI,Rhode Island,Demographics,Employment,What is your employment status?,Retired,Overall,Overall,1856,17.5,16.5,18.4,1806,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,44,BO1,CAT1,EMPLOY1,RESP031,"(41.70828019300046, -71.52247031399963)"
2014,RI,Rhode Island,Demographics,Employment,What is your employment status?,Unable to work,Overall,Overall,540,7.5,6.6,8.3,1807,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,44,BO1,CAT1,EMPLOY1,RESP032,"(41.70828019300046, -71.52247031399963)"
2014,RI,Rhode Island,Demographics,Employment,What is your employment status?,Employed,Overall,Overall,2816,51.4,49.6,53.2,1800,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,44,BO1,CAT1,EMPLOY1,RESP137,"(41.70828019300046, -71.52247031399963)"
2014,RI,Rhode Island,Demographics,Employment,What is your employment status?,Homemaker,Overall,Overall,256,4.3,3.6,5,1804,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,44,BO1,CAT1,EMPLOY1,RESP141,"(41.70828019300046, -71.52247031399963)"
2014,RI,Rhode Island,Demographics,Employment,What is your employment status?,Self-employed,Overall,Overall,437,7,6.1,7.8,1801,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,44,BO1,CAT1,EMPLOY1,RESP172,"(41.70828019300046, -71.52247031399963)"
2014,SC,South Carolina,Demographics,Employment,What is your employment status?,No work< yr,Overall,Overall,262,3.7,3.1,4.3,1816,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,45,BO1,CAT1,EMPLOY1,RESP027,"(33.998821303000454, -81.04537120699968)"
2014,SC,South Carolina,Demographics,Employment,What is your employment status?,No work >yr,Overall,Overall,364,4.1,3.5,4.7,1815,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,45,BO1,CAT1,EMPLOY1,RESP028,"(33.998821303000454, -81.04537120699968)"
2014,SC,South Carolina,Demographics,Employment,What is your employment status?,Student,Overall,Overall,216,4.2,3.5,4.9,1818,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,45,BO1,CAT1,EMPLOY1,RESP030,"(33.998821303000454, -81.04537120699968)"
2014,SC,South Carolina,Demographics,Employment,What is your employment status?,Retired,Overall,Overall,3365,18,17.3,18.7,1819,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,45,BO1,CAT1,EMPLOY1,RESP031,"(33.998821303000454, -81.04537120699968)"
2014,SC,South Carolina,Demographics,Employment,What is your employment status?,Unable to work,Overall,Overall,1199,10,9.2,10.7,1820,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,45,BO1,CAT1,EMPLOY1,RESP032,"(33.998821303000454, -81.04537120699968)"
2014,SC,South Carolina,Demographics,Employment,What is your employment status?,Employed,Overall,Overall,4142,47.1,45.8,48.4,1813,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,45,BO1,CAT1,EMPLOY1,RESP137,"(33.998821303000454, -81.04537120699968)"
2014,SC,South Carolina,Demographics,Employment,What is your employment status?,Homemaker,Overall,Overall,579,5.4,4.8,6,1817,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,45,BO1,CAT1,EMPLOY1,RESP141,"(33.998821303000454, -81.04537120699968)"
2014,SC,South Carolina,Demographics,Employment,What is your employment status?,Self-employed,Overall,Overall,783,7.6,6.9,8.2,1814,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,45,BO1,CAT1,EMPLOY1,RESP172,"(33.998821303000454, -81.04537120699968)"
2014,SD,South Dakota,Demographics,Employment,What is your employment status?,No work< yr,Overall,Overall,175,3.6,2.7,4.5,1808,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,46,BO1,CAT1,EMPLOY1,RESP027,"(44.353130053000484, -100.3735306369997)"
2014,SD,South Dakota,Demographics,Employment,What is your employment status?,No work >yr,Overall,Overall,81,1.1,0.6,1.7,1807,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,46,BO1,CAT1,EMPLOY1,RESP028,"(44.353130053000484, -100.3735306369997)"
2014,SD,South Dakota,Demographics,Employment,What is your employment status?,Student,Overall,Overall,163,5.1,3.8,6.4,1810,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,46,BO1,CAT1,EMPLOY1,RESP030,"(44.353130053000484, -100.3735306369997)"
2014,SD,South Dakota,Demographics,Employment,What is your employment status?,Retired,Overall,Overall,2097,17.5,16.3,18.7,1811,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,46,BO1,CAT1,EMPLOY1,RESP031,"(44.353130053000484, -100.3735306369997)"
2014,SD,South Dakota,Demographics,Employment,What is your employment status?,Unable to work,Overall,Overall,361,4.6,3.8,5.4,1812,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,46,BO1,CAT1,EMPLOY1,RESP032,"(44.353130053000484, -100.3735306369997)"
2014,SD,South Dakota,Demographics,Employment,What is your employment status?,Employed,Overall,Overall,3240,52.3,50.3,54.3,1805,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,46,BO1,CAT1,EMPLOY1,RESP137,"(44.353130053000484, -100.3735306369997)"
2014,SD,South Dakota,Demographics,Employment,What is your employment status?,Homemaker,Overall,Overall,340,4,3.3,4.7,1809,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,46,BO1,CAT1,EMPLOY1,RESP141,"(44.353130053000484, -100.3735306369997)"
2014,SD,South Dakota,Demographics,Employment,What is your employment status?,Self-employed,Overall,Overall,897,11.9,10.7,13.1,1806,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,46,BO1,CAT1,EMPLOY1,RESP172,"(44.353130053000484, -100.3735306369997)"
2014,TN,Tennessee,Demographics,Employment,What is your employment status?,No work< yr,Overall,Overall,110,3.3,2.5,4,1803,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,47,BO1,CAT1,EMPLOY1,RESP027,"(35.68094058000048, -85.77449091399967)"
2014,TN,Tennessee,Demographics,Employment,What is your employment status?,No work >yr,Overall,Overall,115,3.3,2.4,4.2,1802,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,47,BO1,CAT1,EMPLOY1,RESP028,"(35.68094058000048, -85.77449091399967)"
2014,TN,Tennessee,Demographics,Employment,What is your employment status?,Student,Overall,Overall,72,4,2.9,5,1805,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,47,BO1,CAT1,EMPLOY1,RESP030,"(35.68094058000048, -85.77449091399967)"
2014,TN,Tennessee,Demographics,Employment,What is your employment status?,Retired,Overall,Overall,1773,19.4,18.2,20.6,1806,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,47,BO1,CAT1,EMPLOY1,RESP031,"(35.68094058000048, -85.77449091399967)"
2014,TN,Tennessee,Demographics,Employment,What is your employment status?,Unable to work,Overall,Overall,648,11.2,10.1,12.4,1807,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,47,BO1,CAT1,EMPLOY1,RESP032,"(35.68094058000048, -85.77449091399967)"
2014,TN,Tennessee,Demographics,Employment,What is your employment status?,Employed,Overall,Overall,1756,45.8,43.7,47.8,1800,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,47,BO1,CAT1,EMPLOY1,RESP137,"(35.68094058000048, -85.77449091399967)"
2014,TN,Tennessee,Demographics,Employment,What is your employment status?,Homemaker,Overall,Overall,302,5.5,4.6,6.3,1804,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,47,BO1,CAT1,EMPLOY1,RESP141,"(35.68094058000048, -85.77449091399967)"
2014,TN,Tennessee,Demographics,Employment,What is your employment status?,Self-employed,Overall,Overall,317,7.7,6.6,8.8,1801,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,47,BO1,CAT1,EMPLOY1,RESP172,"(35.68094058000048, -85.77449091399967)"
2014,TX,Texas,Demographics,Employment,What is your employment status?,No work< yr,Overall,Overall,316,3.2,2.6,3.7,1814,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,48,BO1,CAT1,EMPLOY1,RESP027,"(31.827240407000488, -99.42677020599967)"
2014,TX,Texas,Demographics,Employment,What is your employment status?,No work >yr,Overall,Overall,305,2.3,1.9,2.7,1813,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,48,BO1,CAT1,EMPLOY1,RESP028,"(31.827240407000488, -99.42677020599967)"
2014,TX,Texas,Demographics,Employment,What is your employment status?,Student,Overall,Overall,417,5.8,5.1,6.6,1816,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,48,BO1,CAT1,EMPLOY1,RESP030,"(31.827240407000488, -99.42677020599967)"
2014,TX,Texas,Demographics,Employment,What is your employment status?,Retired,Overall,Overall,4427,13.9,13.2,14.7,1817,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,48,BO1,CAT1,EMPLOY1,RESP031,"(31.827240407000488, -99.42677020599967)"
2014,TX,Texas,Demographics,Employment,What is your employment status?,Unable to work,Overall,Overall,1158,6.4,5.8,7,1818,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,48,BO1,CAT1,EMPLOY1,RESP032,"(31.827240407000488, -99.42677020599967)"
2014,TX,Texas,Demographics,Employment,What is your employment status?,Employed,Overall,Overall,5790,48.9,47.5,50.2,1811,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,48,BO1,CAT1,EMPLOY1,RESP137,"(31.827240407000488, -99.42677020599967)"
2014,TX,Texas,Demographics,Employment,What is your employment status?,Homemaker,Overall,Overall,1484,10,9.2,10.9,1815,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,48,BO1,CAT1,EMPLOY1,RESP141,"(31.827240407000488, -99.42677020599967)"
2014,TX,Texas,Demographics,Employment,What is your employment status?,Self-employed,Overall,Overall,1308,9.5,8.6,10.3,1812,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,48,BO1,CAT1,EMPLOY1,RESP172,"(31.827240407000488, -99.42677020599967)"
2014,UT,Utah,Demographics,Employment,What is your employment status?,No work< yr,Overall,Overall,279,2.3,2,2.6,1814,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,49,BO1,CAT1,EMPLOY1,RESP027,"(39.360700171000474, -111.58713063499971)"
2014,UT,Utah,Demographics,Employment,What is your employment status?,No work >yr,Overall,Overall,250,1.9,1.6,2.2,1813,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,49,BO1,CAT1,EMPLOY1,RESP028,"(39.360700171000474, -111.58713063499971)"
2014,UT,Utah,Demographics,Employment,What is your employment status?,Student,Overall,Overall,443,5.5,4.9,6.1,1816,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,49,BO1,CAT1,EMPLOY1,RESP030,"(39.360700171000474, -111.58713063499971)"
2014,UT,Utah,Demographics,Employment,What is your employment status?,Retired,Overall,Overall,2906,12.4,11.9,12.9,1817,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,49,BO1,CAT1,EMPLOY1,RESP031,"(39.360700171000474, -111.58713063499971)"
2014,UT,Utah,Demographics,Employment,What is your employment status?,Unable to work,Overall,Overall,582,3.5,3.1,3.8,1818,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,49,BO1,CAT1,EMPLOY1,RESP032,"(39.360700171000474, -111.58713063499971)"
2014,UT,Utah,Demographics,Employment,What is your employment status?,Employed,Overall,Overall,7323,55.3,54.3,56.3,1811,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,49,BO1,CAT1,EMPLOY1,RESP137,"(39.360700171000474, -111.58713063499971)"
2014,UT,Utah,Demographics,Employment,What is your employment status?,Homemaker,Overall,Overall,1672,10.4,9.8,11,1815,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,49,BO1,CAT1,EMPLOY1,RESP141,"(39.360700171000474, -111.58713063499971)"
2014,UT,Utah,Demographics,Employment,What is your employment status?,Self-employed,Overall,Overall,1391,8.7,8.2,9.2,1812,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,49,BO1,CAT1,EMPLOY1,RESP172,"(39.360700171000474, -111.58713063499971)"
2014,VT,Vermont,Demographics,Employment,What is your employment status?,No work< yr,Overall,Overall,150,2.9,2.4,3.5,1783,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,50,BO1,CAT1,EMPLOY1,RESP027,"(43.62538123900049, -72.51764079099962)"
2014,VT,Vermont,Demographics,Employment,What is your employment status?,No work >yr,Overall,Overall,105,1.8,1.4,2.2,1782,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,50,BO1,CAT1,EMPLOY1,RESP028,"(43.62538123900049, -72.51764079099962)"
2014,VT,Vermont,Demographics,Employment,What is your employment status?,Student,Overall,Overall,150,5.3,4.4,6.3,1785,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,50,BO1,CAT1,EMPLOY1,RESP030,"(43.62538123900049, -72.51764079099962)"
2014,VT,Vermont,Demographics,Employment,What is your employment status?,Retired,Overall,Overall,1458,17.7,16.7,18.6,1786,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,50,BO1,CAT1,EMPLOY1,RESP031,"(43.62538123900049, -72.51764079099962)"
2014,VT,Vermont,Demographics,Employment,What is your employment status?,Unable to work,Overall,Overall,381,5.9,5.2,6.6,1787,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,50,BO1,CAT1,EMPLOY1,RESP032,"(43.62538123900049, -72.51764079099962)"
2014,VT,Vermont,Demographics,Employment,What is your employment status?,Employed,Overall,Overall,3187,52,50.5,53.5,1780,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,50,BO1,CAT1,EMPLOY1,RESP137,"(43.62538123900049, -72.51764079099962)"
2014,VT,Vermont,Demographics,Employment,What is your employment status?,Homemaker,Overall,Overall,223,3.5,3,4.1,1784,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,50,BO1,CAT1,EMPLOY1,RESP141,"(43.62538123900049, -72.51764079099962)"
2014,VT,Vermont,Demographics,Employment,What is your employment status?,Self-employed,Overall,Overall,758,10.8,9.9,11.7,1781,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,50,BO1,CAT1,EMPLOY1,RESP172,"(43.62538123900049, -72.51764079099962)"
2014,VA,Virginia,Demographics,Employment,What is your employment status?,No work< yr,Overall,Overall,193,2.7,2.3,3.2,1812,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,51,BO1,CAT1,EMPLOY1,RESP027,"(37.54268067400045, -78.45789046299967)"
2014,VA,Virginia,Demographics,Employment,What is your employment status?,No work >yr,Overall,Overall,243,3.3,2.8,3.9,1811,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,51,BO1,CAT1,EMPLOY1,RESP028,"(37.54268067400045, -78.45789046299967)"
2014,VA,Virginia,Demographics,Employment,What is your employment status?,Student,Overall,Overall,205,5.3,4.5,6.2,1814,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,51,BO1,CAT1,EMPLOY1,RESP030,"(37.54268067400045, -78.45789046299967)"
2014,VA,Virginia,Demographics,Employment,What is your employment status?,Retired,Overall,Overall,2553,16.2,15.4,17,1815,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,51,BO1,CAT1,EMPLOY1,RESP031,"(37.54268067400045, -78.45789046299967)"
2014,VA,Virginia,Demographics,Employment,What is your employment status?,Unable to work,Overall,Overall,646,6.2,5.5,6.8,1816,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,51,BO1,CAT1,EMPLOY1,RESP032,"(37.54268067400045, -78.45789046299967)"
2014,VA,Virginia,Demographics,Employment,What is your employment status?,Employed,Overall,Overall,4400,54,52.6,55.4,1809,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,51,BO1,CAT1,EMPLOY1,RESP137,"(37.54268067400045, -78.45789046299967)"
2014,VA,Virginia,Demographics,Employment,What is your employment status?,Homemaker,Overall,Overall,551,5.7,5.1,6.3,1813,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,51,BO1,CAT1,EMPLOY1,RESP141,"(37.54268067400045, -78.45789046299967)"
2014,VA,Virginia,Demographics,Employment,What is your employment status?,Self-employed,Overall,Overall,607,6.6,5.9,7.3,1810,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,51,BO1,CAT1,EMPLOY1,RESP172,"(37.54268067400045, -78.45789046299967)"
2014,WA,Washington,Demographics,Employment,What is your employment status?,No work< yr,Overall,Overall,239,3.7,3.1,4.3,1812,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,53,BO1,CAT1,EMPLOY1,RESP027,"(47.52227862900048, -120.47001078999972)"
2014,WA,Washington,Demographics,Employment,What is your employment status?,No work >yr,Overall,Overall,216,2.7,2.2,3.2,1811,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,53,BO1,CAT1,EMPLOY1,RESP028,"(47.52227862900048, -120.47001078999972)"
2014,WA,Washington,Demographics,Employment,What is your employment status?,Student,Overall,Overall,228,5.2,4.4,6,1814,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,53,BO1,CAT1,EMPLOY1,RESP030,"(47.52227862900048, -120.47001078999972)"
2014,WA,Washington,Demographics,Employment,What is your employment status?,Retired,Overall,Overall,3286,18,17.3,18.8,1815,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,53,BO1,CAT1,EMPLOY1,RESP031,"(47.52227862900048, -120.47001078999972)"
2014,WA,Washington,Demographics,Employment,What is your employment status?,Unable to work,Overall,Overall,629,6.1,5.5,6.7,1816,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,53,BO1,CAT1,EMPLOY1,RESP032,"(47.52227862900048, -120.47001078999972)"
2014,WA,Washington,Demographics,Employment,What is your employment status?,Employed,Overall,Overall,4024,50.3,48.9,51.7,1809,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,53,BO1,CAT1,EMPLOY1,RESP137,"(47.52227862900048, -120.47001078999972)"
2014,WA,Washington,Demographics,Employment,What is your employment status?,Homemaker,Overall,Overall,600,6.7,6,7.4,1813,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,53,BO1,CAT1,EMPLOY1,RESP141,"(47.52227862900048, -120.47001078999972)"
2014,WA,Washington,Demographics,Employment,What is your employment status?,Self-employed,Overall,Overall,784,7.2,6.6,7.9,1810,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,53,BO1,CAT1,EMPLOY1,RESP172,"(47.52227862900048, -120.47001078999972)"
2014,WV,West Virginia,Demographics,Employment,What is your employment status?,No work< yr,Overall,Overall,98,2.4,1.8,3,1800,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,54,BO1,CAT1,EMPLOY1,RESP027,"(38.66551020200046, -80.71264013499967)"
2014,WV,West Virginia,Demographics,Employment,What is your employment status?,No work >yr,Overall,Overall,131,2.9,2.3,3.5,1799,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,54,BO1,CAT1,EMPLOY1,RESP028,"(38.66551020200046, -80.71264013499967)"
2014,WV,West Virginia,Demographics,Employment,What is your employment status?,Student,Overall,Overall,135,4.4,3.6,5.2,1802,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,54,BO1,CAT1,EMPLOY1,RESP030,"(38.66551020200046, -80.71264013499967)"
2014,WV,West Virginia,Demographics,Employment,What is your employment status?,Retired,Overall,Overall,1823,20.5,19.5,21.5,1803,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,54,BO1,CAT1,EMPLOY1,RESP031,"(38.66551020200046, -80.71264013499967)"
2014,WV,West Virginia,Demographics,Employment,What is your employment status?,Unable to work,Overall,Overall,845,13.3,12.3,14.2,1804,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,54,BO1,CAT1,EMPLOY1,RESP032,"(38.66551020200046, -80.71264013499967)"
2014,WV,West Virginia,Demographics,Employment,What is your employment status?,Employed,Overall,Overall,2379,43.3,41.8,44.8,1797,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,54,BO1,CAT1,EMPLOY1,RESP137,"(38.66551020200046, -80.71264013499967)"
2014,WV,West Virginia,Demographics,Employment,What is your employment status?,Homemaker,Overall,Overall,483,8.5,7.7,9.3,1801,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,54,BO1,CAT1,EMPLOY1,RESP141,"(38.66551020200046, -80.71264013499967)"
2014,WV,West Virginia,Demographics,Employment,What is your employment status?,Self-employed,Overall,Overall,279,4.8,4.1,5.5,1798,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,54,BO1,CAT1,EMPLOY1,RESP172,"(38.66551020200046, -80.71264013499967)"
2014,WI,Wisconsin,Demographics,Employment,What is your employment status?,No work< yr,Overall,Overall,131,3,2.3,3.7,1805,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,55,BO1,CAT1,EMPLOY1,RESP027,"(44.39319117400049, -89.81637074199966)"
2014,WI,Wisconsin,Demographics,Employment,What is your employment status?,No work >yr,Overall,Overall,135,2.1,1.6,2.7,1804,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,55,BO1,CAT1,EMPLOY1,RESP028,"(44.39319117400049, -89.81637074199966)"
2014,WI,Wisconsin,Demographics,Employment,What is your employment status?,Student,Overall,Overall,169,4.9,4,5.9,1807,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,55,BO1,CAT1,EMPLOY1,RESP030,"(44.39319117400049, -89.81637074199966)"
2014,WI,Wisconsin,Demographics,Employment,What is your employment status?,Retired,Overall,Overall,2084,18.8,17.8,19.9,1808,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,55,BO1,CAT1,EMPLOY1,RESP031,"(44.39319117400049, -89.81637074199966)"
2014,WI,Wisconsin,Demographics,Employment,What is your employment status?,Unable to work,Overall,Overall,407,5.5,4.6,6.3,1809,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,55,BO1,CAT1,EMPLOY1,RESP032,"(44.39319117400049, -89.81637074199966)"
2014,WI,Wisconsin,Demographics,Employment,What is your employment status?,Employed,Overall,Overall,3171,53.7,52,55.4,1802,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,55,BO1,CAT1,EMPLOY1,RESP137,"(44.39319117400049, -89.81637074199966)"
2014,WI,Wisconsin,Demographics,Employment,What is your employment status?,Homemaker,Overall,Overall,350,5.2,4.4,6,1806,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,55,BO1,CAT1,EMPLOY1,RESP141,"(44.39319117400049, -89.81637074199966)"
2014,WI,Wisconsin,Demographics,Employment,What is your employment status?,Self-employed,Overall,Overall,535,6.8,6,7.5,1803,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,55,BO1,CAT1,EMPLOY1,RESP172,"(44.39319117400049, -89.81637074199966)"
2014,WY,Wyoming,Demographics,Employment,What is your employment status?,No work< yr,Overall,Overall,75,1.9,1.2,2.6,1803,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,56,BO1,CAT1,EMPLOY1,RESP027,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Demographics,Employment,What is your employment status?,No work >yr,Overall,Overall,87,2,1.3,2.7,1802,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,56,BO1,CAT1,EMPLOY1,RESP028,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Demographics,Employment,What is your employment status?,Student,Overall,Overall,58,3.2,2.2,4.2,1805,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,56,BO1,CAT1,EMPLOY1,RESP030,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Demographics,Employment,What is your employment status?,Retired,Overall,Overall,2408,18,16.9,19.1,1806,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,56,BO1,CAT1,EMPLOY1,RESP031,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Demographics,Employment,What is your employment status?,Unable to work,Overall,Overall,362,5.4,4.5,6.4,1807,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,56,BO1,CAT1,EMPLOY1,RESP032,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Demographics,Employment,What is your employment status?,Employed,Overall,Overall,2271,51.3,49.2,53.5,1800,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,56,BO1,CAT1,EMPLOY1,RESP137,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Demographics,Employment,What is your employment status?,Homemaker,Overall,Overall,433,7.3,6.1,8.4,1804,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,56,BO1,CAT1,EMPLOY1,RESP141,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Demographics,Employment,What is your employment status?,Self-employed,Overall,Overall,649,11,9.6,12.3,1801,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,56,BO1,CAT1,EMPLOY1,RESP172,"(43.23554134300048, -108.10983035299967)"
2014,GU,Guam,Demographics,Employment,What is your employment status?,No work< yr,Overall,Overall,100,4.4,3.1,5.6,1788,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,66,BO1,CAT1,EMPLOY1,RESP027,"(13.444304, 144.793731)"
2014,GU,Guam,Demographics,Employment,What is your employment status?,No work >yr,Overall,Overall,129,5.6,4.3,6.8,1787,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,66,BO1,CAT1,EMPLOY1,RESP028,"(13.444304, 144.793731)"
2014,GU,Guam,Demographics,Employment,What is your employment status?,Student,Overall,Overall,102,4.5,3.4,5.6,1790,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,66,BO1,CAT1,EMPLOY1,RESP030,"(13.444304, 144.793731)"
